gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10,LV11,LV12,LV13,LV14,LV15,LV16,LV17,LV18,LV19,LV20,LV21,LV22,LV23,LV24,LV25,LV26,LV27,LV28,LV29,LV30
CDCA7,0.1055722938331119,0.0,0.03524706273113475,0.0,0.0,0.0,0.01689221505071657,0.25116692778083777,0.0,0.023088137972857612,0.07653292522253491,0.0,0.03264970401942205,0.0,0.0,0.2548488051076733,0.03638158738303492,0.0,0.0,0.0,0.002836536268752696,0.006281550253302471,0.09196388531630821,0.0,0.0,0.0,0.05566028508396061,0.0008892162393568509,0.05731884587744547,0.0
PPP2R2D,0.0,0.0,0.22119874571152745,0.0,0.0,0.01620516259035236,0.0,0.0,0.12736135521154388,0.0,0.03168437479771164,0.0,0.04925366600840218,0.0,0.0,0.0,0.1623301347350618,0.09355802169242583,0.0,0.04646690155043394,0.0,0.0,0.0,0.0,0.05170771435557942,0.1092884908746789,0.057309135951772075,0.19165406713183836,0.0,0.0
TIMM50,0.0,0.0,0.008853744012442362,0.04707608603272342,0.05592470460887255,0.10887431384013808,0.0,0.07001119879411864,0.0,0.0,0.0,0.04189948738197404,0.0,0.023568821111828415,0.0,0.0,0.06992106391563496,0.0,0.020873238920983493,0.0,0.0,0.02323825941563496,0.18308273587411278,0.0,0.0,0.045848191131586676,0.0,0.05812610950794187,0.0,0.07493178886453593
UTS2,0.0,0.0,0.0,0.0861285721526155,0.0,0.0,0.0,0.0,0.03958999905167223,0.0,0.05581724379920189,0.0,0.0,0.04185814343458321,0.011490145795370749,0.0,0.1351675777910296,0.0,0.0,0.08819583469698167,0.12133675130677454,0.0,0.12703681285436755,0.17700416207979067,0.0,0.0,0.23569560228254285,0.19387286590623418,0.010589791270068632,0.03931544678390685
RSF1,0.21406330043194555,0.0,0.0,0.01228490253328349,0.0,0.0,0.05835433498772694,0.0,0.0,0.01405642469334336,0.0,0.0,0.009196906154013959,0.0,0.0,0.014106162098245422,0.0,0.0019505093403827847,0.0,0.0,0.017184308776953653,0.0207495951501456,0.0,0.0,0.06501590826916885,0.0,0.05997825526989386,0.01431214413592898,0.1564488222600827,0.0011230521817711596
PPP2R2B,0.0,0.0,0.0,0.028813349110215852,0.08479040888990337,0.0,0.1851007228612531,0.0,0.05640142344738929,0.0,0.0,0.0,0.0,0.31125864261899344,0.0,0.20000914242670612,0.0,0.0,0.0025358643272712835,0.0,0.07257304502184546,0.0,0.041824675224478775,0.05638783324389482,0.1110961970068013,0.0,0.0,0.0,0.0,0.0
CYB5A,0.07488429774775514,0.0,0.1446064565964922,0.0,0.0,0.02917886928599792,0.11688032729477414,0.0,0.020065764866696,0.0,0.09632792564090514,0.0,0.10898480624337593,0.1461692716415424,0.2510683687644775,0.0003783081623430097,0.11248606395970513,0.06940343632034661,0.028962214330684053,0.0,0.0,0.0,0.0,0.0,0.014763909525482406,0.0,0.037574711502751455,0.0,0.0,0.017002958614556873
ALKBH3,0.0,0.0,0.0,0.0,0.0012516791629746792,0.15991318483063466,0.0,0.0,0.11662592106869485,0.022557370002297072,0.0,0.020932673397818555,0.0,0.0,0.10715606698498698,0.04898433285175788,0.0031442943248495697,0.0072844625374739,0.0,0.07884874979162061,0.037386690077738274,0.0,0.17342471936478934,0.0002601533144148861,0.020542459271366748,0.0,0.0893783185520541,0.06224503544791992,0.0,0.0013136740099696951
HLA-DMB,0.0,0.0,0.15690646094191005,0.0,0.21181246335543774,0.0,0.006636603448524016,0.0,0.027177506642849434,0.0,0.0,0.12764648065879666,0.0,0.0,0.24647743688356955,0.02114982367869927,0.007060741475991227,0.0,0.0,0.0,0.05163665078163909,0.0,0.08443335241883908,0.020593667803626644,0.0,0.0,0.052238481769169995,0.0,0.0,0.04778990893145081
HLA-DMA,0.01709634315926445,0.0,0.0590034299790115,0.0,0.1623629892101449,0.0,0.0,0.0,0.0,0.0,0.0,0.09831891518376476,0.0,0.06429813949338889,0.18307884921095674,0.034231184524271555,0.03818509854494971,0.0,0.0,0.0,0.09138161485188671,0.0,0.14548995121932415,0.009896058252596374,0.0,0.0,0.11236563349002124,0.0,0.0,0.021310463588020186
PCK2,0.0,0.0,0.0005345953356794301,0.03299793758591939,0.18859161946676095,0.0,0.0,0.11946213441207057,0.0,0.0703944853222354,0.0,0.07810444707135845,0.0,0.03613084232242008,0.15464931018171793,0.05158644331797571,0.06615671691948338,0.0,0.0,0.0,0.058233648894620106,0.021679177450191215,0.09479561023928011,0.0,0.0,0.0,0.10342322119696236,0.0,0.0,0.018465893392041455
NPAS2,0.0,0.0,0.0,0.14649627388909112,0.0,0.2193948883831661,0.0888903227413617,0.0,0.0,0.0,0.0,0.0,0.011186633876679026,0.12357080514544501,0.0,0.017787105433793946,0.10773542323152789,0.15091425983168857,0.0,0.22441826502517426,0.0,0.0,0.0,0.0,0.0,0.039103739335245025,0.09090658044157912,0.037333345718878634,0.060925889594446295,0.05544382408122031
RELT,0.0,0.19304603062072725,0.09308915225525836,0.0,0.11096121330520738,0.0,0.0,0.0,0.0,0.0010881339311831415,0.06696085517256493,0.14577750871184625,0.006165882853204397,0.0,0.0,0.0,0.01210793523395504,0.07539625707065069,0.0,0.0,0.0,0.034421456503894166,0.0,0.10883653214236619,0.0,0.0,0.0,0.0,0.0,0.0
GSS,0.0,0.0,0.13113992234520636,0.0,0.0,0.03995111713611058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11309318067590694,0.06618954399822984,0.093320198478567,0.004265340403349153,0.0,0.0,0.0,0.009407161475939022,0.0,0.17594661769871892,0.0,0.10197932425356138,0.01375671902693329,0.0,0.07032998548959475,0.0,0.036524301312484866
RELB,0.0,0.10668418534209077,0.0,0.0,0.0,0.0,0.0,0.00586381290145968,0.0,0.17695153033507977,0.0,0.12969041165634365,0.0387888139047655,0.01788170058901585,0.02330307269035568,0.023413783918933857,0.035062745536255,0.025583529845313185,0.08045842886051374,0.0,0.0,0.0,0.08273116590566901,0.0,0.0,0.0,0.0390630771555811,0.017561987202150135,0.0,0.0
RELA,0.0,0.0,0.0,0.2591274686148568,0.0005793353310298719,0.0,0.0,0.0,0.0,0.03829692635129899,0.0,0.28084102511063425,0.06064812081666604,0.016926146200523712,0.10254380404309842,0.020217277035356918,0.0,0.0,0.05824911246147146,0.0462616822544738,0.0,0.0,0.02812781206810128,0.01774215767251906,0.0,0.0,0.042925620955336204,0.04189418788261459,0.005111881259935657,0.023128712506216502
MRPL36,0.0,0.0,0.0,0.09924024395225113,0.0,0.0,0.04152904306821691,0.0,0.08115212654999883,0.0,0.0,0.03775550352110073,0.02051723495611206,0.0062505571021345945,0.0,0.0,0.07491144224145695,0.039673030103890096,0.13103364083488697,0.0024200685326979977,0.02003629189503387,0.008099584765392482,0.3120917936921284,0.03534053842946058,1.337575685991816e-05,0.0,0.06681570296769652,0.0,0.0,0.010115778483261438
MRPL37,0.0,0.0,0.0,0.010486692253466018,0.026886838062817973,0.013212309262744595,0.0,0.1721556361769552,0.0,0.0,0.0032713175773744917,0.029791945149975286,0.022756491024717593,0.0,0.0,0.041978785160704836,0.0,0.0,0.042145630601907964,0.0,0.0010081669232565253,0.04347681129484508,0.34496320183781176,0.0,0.0007769116029081804,0.05942977242033098,0.0,0.0017982464491744703,0.0,0.056564660445105455
MRPL34,0.0,0.004363738800760287,0.0,0.005806785861682397,0.007819145209759607,0.0,0.0876985924306517,0.0,0.010545196518847373,0.07031440785660932,0.0,0.243000218812032,0.01620412382857071,0.0,0.0,0.0,0.0,0.0,0.0028171193295201276,0.016407410368598226,0.0,0.0,0.2620605703749251,0.0,0.07452698641374701,0.0,0.0,0.0,0.0,0.09324687872885773
MRPL35,0.0,0.0,0.11718958198082666,0.0,0.1147027384617921,0.0782166327967598,0.026147271795587543,0.0035701073793406677,0.022848886401837562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05001485922452533,0.01225184525568616,0.11852022579655921,0.0,0.0,0.2293126308675398,0.1731386191050973,0.0,0.1086568749570929,0.021428405973430462
MRPL32,0.019198777982730942,0.06230378174253976,0.195305789132132,0.0,0.0676022257531012,0.03752109861985957,0.11326376708074727,0.21189271287592057,0.013867582428557318,0.0,0.0,0.0,0.0,0.0,0.10708499958896153,0.0,0.06888151169967055,0.0,0.0,0.0,0.0,0.0,0.19218522247906117,0.0,0.0018015478234737362,0.0,0.0,0.0,0.0,0.14667015785160717
MRPL33,0.0,0.06159830441611214,0.0,0.0,0.018363177566488118,0.0,0.04686112820397228,0.0,0.048636277709719226,0.04218260534786221,0.0016880711983923104,0.05564795688447373,0.02830380645801892,0.0,0.0,0.0,0.0,0.0,0.08496366675735566,0.0,0.0,0.08419363316449816,0.3877715609091598,0.0,0.0,0.0,0.05192358396073411,0.01881661650747433,0.0,0.0
UBE2R2,0.0,0.22211739219736468,0.0,0.0,0.0,0.0,0.005490156415184918,0.0,0.0,0.1523627788239781,0.008749875035235914,0.0,0.04712374843189551,0.01099661780963083,0.0,0.0,0.0,0.1063455268804396,0.04991277642411351,0.05329982368187671,0.035942171228583966,0.09757711847270904,0.082621481626341,0.015300819814674325,0.0,0.0,0.0,0.05357266714165762,0.0,0.0
MRPL39,0.0,0.0,0.0,0.03972403404205555,0.004058378282453971,0.0,0.1878793749571146,0.2257495638710793,0.0,0.03771329863479672,0.0,0.0,0.0,0.0,0.07665597671335271,0.0,0.09499469976643293,0.06766090823262601,0.0,0.0113634865710935,0.09035775251807823,0.008588766940957166,0.170876608644404,0.001639068150915117,0.020460052734549157,0.07819292343252453,0.0,0.0,0.020712650092564348,0.07958094203049688
THOC3,0.06836447828966113,0.0,0.0,0.0,0.0,0.0,0.09258208455663279,0.0,0.0,0.0,0.0,0.0,0.016036067859898688,0.0,0.08806821796797706,0.0,0.0,0.0,0.08181415898347605,0.1536228061483364,0.0,0.0,0.21315248059494127,0.09321572701413995,0.0,0.05010164210512035,0.0,0.05728461891598193,0.15537151915793318,0.13708397446027776
THOC2,0.21026532788492072,0.0,0.08147151924503104,0.047262148558156615,0.0,0.0,0.10548336230792804,0.0,0.01780576802159024,0.0,0.0,0.0,0.0,0.025111312602425034,0.0,0.0,0.0,0.0,0.0,0.0,0.06685034945221388,0.01751356555110933,0.0,0.0,0.04934805203676438,0.04927521884105752,0.0,0.0,0.10106450057675197,0.036846649597743385
THOC1,0.06999410886641448,0.0,0.44939775577470187,0.0,0.0,0.03939049548989556,0.0,0.0,0.0,0.0,0.02368760298696928,0.0,0.0,0.06004973811299609,0.007963414825823054,0.03368765476702643,0.0,0.0,0.0,0.0,0.0129563363946843,0.01638837301034333,0.01535262026003802,0.0,0.02204662802285888,0.002702823725957756,0.043932050976922064,0.0,0.0,0.0
THOC7,0.0,0.0,0.0,0.0,0.0,0.0,0.01134450141124484,0.0,0.0750647075373591,0.12479156081029923,0.11562630214121089,0.0,0.13288691394352647,0.008873590988606852,0.009686538249431184,0.10188200146445449,0.0,0.011214643805330271,0.0246695931597742,0.0,0.019222780455083233,0.02327535197252257,0.27681539466443145,0.0,0.0,0.009040876861993433,0.11673391891051288,0.0,0.0,0.0
THOC6,0.0,0.0,0.0819433639336759,0.0,0.17740490547849538,0.032630085377850844,0.0,0.01978554883388984,0.0,0.0,0.002536139499954073,0.09021255588909666,0.0,0.008375315973773062,0.04308705513847104,0.007709155486564767,0.0,0.0,0.0,0.0,0.0,0.01859465537621392,0.19242562745042666,0.007385917399073772,0.029071233003767332,0.009387220838688941,0.0,0.0,0.0,0.04074779154258711
THOC5,0.0,0.21664119960667197,0.0,0.0,0.0,0.07674628211450844,0.0,0.007002273501793529,0.0,0.17128490296391533,0.017708979391246472,0.045863179501596074,0.027288947364420786,0.0,0.0,0.00715778739755154,0.0,0.14058936375466768,0.033258136888128446,0.006668474303128442,0.0,0.03689631125001947,0.0,0.0066365175121477615,0.0,0.024848899745012087,0.0,0.02058712290292003,0.0,0.0
WHSC1,0.15897545395334198,0.0,0.09519992345719411,0.12409689290151059,0.0,0.0,0.0,0.26481744617289443,0.0,0.0,0.0,0.06019145936895871,0.0204234757898181,0.0,0.0,0.09163360354038987,0.0,0.0,0.008803376468157847,0.0,0.0,0.0,0.0,0.0,0.06627510877428802,0.0,0.0,0.0,0.07509920110668152,0.04512961267360454
ATR,0.15584212962434382,0.0,0.06784483737028899,0.0,0.023635395770275992,0.04147219807192643,0.09788546350939568,0.0,0.0,0.0,0.03901989483576198,0.0,0.0,0.0,0.0,0.11244563649594712,0.0,0.0,0.0,0.0,0.10810391659110066,0.0,0.0,0.0,0.016044056194897315,0.0,0.0,0.0,0.12024787838151181,0.02640115381095644
MAVS,0.15118328112962923,0.04528594953101447,0.0465980322197481,0.07915345313106265,0.01563420771759045,0.09121480961006179,0.0,0.11797527216597853,0.0,0.0,0.004623208703089319,0.0,0.0,0.0350978995373434,0.0,0.0,0.0,0.12286912180326648,0.0,0.0093258770020707,0.08088175529795781,0.0,0.0,0.04261004708191415,0.05205462066525243,0.0,0.10794062393756758,0.0,0.12805007367665444,0.033350235737432773
NUP88,0.08061087788421525,0.0,0.017806481520351827,0.052420956988384004,0.039058791719489686,0.06621991177332781,0.0,0.04411062754146586,0.0,0.016118658550032656,0.052415045118072164,0.0,0.005487283320049347,0.004930129246690437,0.20865011543077744,0.09023059970356728,0.0,0.0,0.0,0.0,0.06345538245626872,0.019041281866726902,0.06791398239790877,0.0,0.06155675460069776,0.017423803159927212,0.026627688877584838,0.0,0.0,0.23602828100069226
IL10RA,0.0,0.0,0.006657519854052229,0.12648160000012912,0.11877155468158335,0.0,0.1347122332543658,0.0,0.0442944005960183,0.0,0.0,0.03478158656037978,0.0,0.10104654991434284,0.0,0.18340317798626293,0.023451654150918055,0.0,0.0,0.0,0.03783550137281977,0.0,0.0,0.00228608050013647,0.06363149250982215,0.018655404938551372,0.0,0.0,0.05542661152436902,0.07711736759625376
IL10RB,0.0,0.16278340983039,0.0,0.0,0.0,0.0,0.0,0.0,0.0155809634346005,0.1738636615690165,0.0,0.00028029412580740757,0.008441532741003862,0.0034172532368811734,0.0,0.0,0.07394804477801552,0.05806030250484762,0.03183695744941577,0.0,0.030941441466068448,0.03864656496746352,0.09440403574924139,0.004950470721560463,0.0,0.0,0.09524259061321466,0.09993030567957971,0.0,0.0
NUP85,0.0,0.019154789089225722,0.3272240842288816,0.0,0.0,0.010003713254135328,0.0,0.09344853424575263,0.0,0.0,0.07234097944494261,0.0,0.02939460738001548,0.036004366513084564,0.10043687423689093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09281518250287495,0.0,0.004066732495503514,0.0,0.09227611806487221,0.12156631543135331,0.028348666943943942,0.0
COPS5,0.0,0.07868490957151648,0.3651266776924755,0.0,0.0,0.0,0.17823569479701387,0.04373465167818937,0.06884359246533318,0.0,0.06056367290747131,0.0,0.0,0.0,0.1121985080465906,0.0,0.01577600100213561,0.03622825841927256,0.0,0.0,0.0,0.018382637496885408,0.0,0.0,0.05691830014466785,0.0,0.0,0.010219232183867876,0.026831518959589313,0.0
ZNF596,0.09119716188292237,0.0,0.0790559691822326,0.0,0.03670047533003445,0.007330058858218657,0.11365825005211332,0.0,0.03987683613467287,0.0,0.0,0.0,0.0,0.19899287813395777,0.0,0.005893122979513685,0.09191447886444197,0.0,0.0,0.0,0.1207968766235594,0.017767929252746107,0.0,0.0,0.0,0.13409832798205396,0.0,0.14719195717410866,0.0,0.08808178442620478
ZNF597,0.1632899221202487,0.0694571025334048,0.0,0.0,0.14191222184400784,0.0,0.018381665560435603,0.0,0.16844209200865987,0.0,0.006612927771625601,0.00019559625811003603,0.069051249378962,0.0,0.0,0.0,0.0,0.07734015721589486,0.0,0.0,0.0,0.0,0.0,0.0,0.0322240179778609,0.0,0.0,0.0,0.15657379264208346,0.11861442470966203
ZNF595,0.05735839610054193,0.0,0.0,0.012989933439011666,0.0,0.0,0.1964201833491457,0.0,0.12455767690783998,0.0,0.0,0.0,0.037396761497274014,0.13071444381255523,0.009050645046401181,0.0,0.012358551076359052,0.13731915717123858,0.0,0.0,0.007020348232097219,0.012140650568515545,0.0,0.0,0.0772939006494781,0.0,0.0,0.10421116475463249,0.008417784017705111,0.14620481079765707
ZNF599,0.026763026663528543,0.0,0.0897005476308437,0.06210116668731384,0.0,0.22473839969580345,0.0,0.049393743408484764,0.0,0.0,0.0,0.0,0.0,0.08111633483709742,0.0,0.09915008730632167,0.06881660017058974,0.01476068814584551,0.2499534556854522,0.0,0.0,0.0,0.03767668117146727,0.0,0.13248026550880793,0.0,0.0,0.0,0.0,0.037460757061654755
NLK,0.23369107644785345,0.0,0.0,0.0,0.0,0.0,0.0,0.02905281829256476,0.13248832376793546,0.0,0.08743303344943752,0.0,0.06320331626169351,0.0,0.0,0.0,0.03325220748217135,0.07000205187457062,0.0668982996463938,0.18649656469504244,0.0,0.0,0.0,0.0,0.2001386126642431,0.04997907821966562,0.18053602359995055,0.0,0.0,0.0
FDFT1,0.0,0.0,0.0,0.0,0.04725232684026004,0.0,0.06757229232181478,0.0,0.0,0.007038161448421551,0.015549249468692143,0.0,0.1379062845320364,0.09872194429433921,0.0,0.0,0.18608182823917543,0.0,0.0331510893746976,0.07536896291515975,0.0014417978385304665,0.0,0.17829405216115962,0.0,0.02777944016588324,0.0,0.01867581124228791,0.10073518240674437,0.0,0.07400208407222167
NUDT9,0.019777475154662726,0.0,0.0,0.0,0.08381956920407276,0.09654290754948394,0.22262902131357917,0.0,0.03574274020792248,0.0027398510464352226,0.0,0.0,0.0,0.027338523646435315,0.07562888587841068,0.0,0.047574282298992195,0.038627329804786566,0.0,0.04323456111285362,0.01098865673578432,0.07350496249314221,0.05834278039744497,0.0,0.0,0.0,0.0378010630565197,0.0,0.0,0.1148909218391505
DLD,0.028871025726532978,0.0,0.0,0.0,0.08155122518715517,0.0,0.25764532926289363,0.0,0.032341940724486845,0.029351671319024927,0.031142391417716967,0.0,0.0,0.0,0.1152500574302712,0.00941620340133675,0.034009211979630374,0.0,0.0,0.0,0.0,0.03799290438613952,0.02540555928982276,0.0,0.0,0.0,0.0,0.0,0.05071326243856654,0.12827854504400665
NUDT2,0.0,0.08109972984097999,0.0,0.0,0.0,0.0,0.10123578251658959,0.0,0.04083961196872924,0.0,0.1000379964219525,0.0,0.09290510163378453,0.0,0.0876934706554396,0.01895224919388476,0.0883890147270652,0.0,0.0,0.13954811007264648,0.0,0.05174806260431816,0.19075641529736376,0.06193433733676859,0.0,0.06360930425724536,0.0,0.054782572938970174,0.09918381367356593,0.03060661199228313
NUDT5,0.0,0.15117562749975014,0.0,0.0,0.0,0.0,0.0,0.21396188944563327,0.0154519273198812,0.0,0.024684519178625436,0.0,0.0,0.0,0.0,0.019703209956346134,0.0,0.15921016810609065,0.0,0.19505903824088536,0.0,0.054417586771797255,0.11826246906444111,0.15901722429076318,0.0,0.010585016778210174,0.0,0.019616081167931475,0.00603022101963443,0.0
TK2,0.0,0.0,0.0,0.03725403367288949,0.12529550634487507,0.0,0.0,0.019375001776972534,0.0,0.0,0.0,0.0,0.0,0.04969306138471126,0.0,0.06529294949144886,0.027469250710776088,0.0,0.0,0.0,0.1524294863390934,0.0,0.14222232501053214,0.1479333820258739,0.03999679148023016,0.07390644342906146,0.23777784419416856,0.21713726303538247,0.0,0.0
CTBP2,0.0,0.172337850444728,0.0,0.0,0.0,0.0,0.1317858209403271,0.0,0.04421508857518373,0.08665349269056812,0.0,0.0,0.0,0.0,0.026890903675389582,0.0,0.0,0.07873796011411614,0.14283358392930615,0.038062927402295096,0.0,0.05729358382490021,0.0,0.15715051203426697,0.20301195719424808,0.0,0.0,0.0,0.0,0.0
LARS,0.07767794112295326,0.0,0.13643889935505293,0.0,0.0,0.143731194200606,0.1346150829539882,0.0,0.04809267242575983,0.0,0.0,0.0,0.0,0.01075521348700311,0.060609998832318934,0.0,0.0,0.0,0.0,0.0,0.04981450659652223,0.010933209349441314,0.0,0.0,0.01397303866535456,0.06564950417952982,0.003343086190747605,0.0,0.05635800411378063,0.08207763538572319
MEF2A,0.1626582909733475,0.04055787861900943,0.0,0.13386697061918715,0.0018896231225528247,0.02317667457460585,0.0744205605231651,0.059524728452850506,0.0,0.09763476046519749,0.0,0.0,0.0,0.0,0.0,0.0,0.006430302650191302,0.0,0.0,0.0,0.013307898692635104,0.0250836279704163,0.0,0.01637534920204885,0.0,0.0,0.039372179990166796,0.0,0.06620443039137242,0.0
RSL24D1,0.0,0.0,0.0,0.0,0.0,0.007401930803658154,0.20181911613305734,0.06552978326131392,0.11862280457698408,0.004902316371024366,0.0012013336958105474,0.0,0.02078649905029563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031012576451333984,0.0,0.06679273282500171,0.0,0.0,0.0,0.016694165138406554,0.027788021567400838,0.011802468171827478,0.28219860066326274
SSB,0.0,0.0,0.0,0.01200821580429819,0.004757025266793902,0.05029165820091804,0.23590569567659078,0.044582744108710604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03653647240640107,0.0,0.0,0.0,0.0,0.0,0.0,0.060786366740486764,0.0,0.023698730208228082,0.0,0.05998236374661103,0.0,0.09009570477494615,0.12025830766301927
EPHX1,0.02841592917597455,0.09624817590683223,0.0,0.27893954968971907,0.2530122183834814,0.13660560374820463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018648091111740636,0.0,0.0,0.09160092620414553,0.002987152260817951,0.0,0.0,0.0,0.009868155785932886,0.0,0.0,0.0,0.06747177332198724,0.0,0.09106997733167128,0.051787586212100965,0.02816946691953017
MFNG,0.0,0.0,0.0,0.042787386400199696,0.0,0.06982263245395497,0.0,0.0,0.02336669780347585,0.0,0.004378502124514614,0.052190088827008554,0.0,0.0867797078659807,0.006241288540803161,0.02339293925529604,0.10507774876507597,0.03509981461677185,0.0,0.016277457690452413,0.04092672926188389,0.0,0.1423713982370745,0.0,0.006300788625935219,0.0,0.0,0.05930893731093812,0.0,0.16760155479127734
ZNF333,0.0,0.1502878999900613,0.1733139988038961,0.0,0.0,0.0,0.020621222647065115,0.0,0.1355616649261418,0.07720180962324315,0.0,0.0,0.0,0.0,0.0,0.007567226630891161,0.09104481613276424,0.1057695932756096,0.12378552164064821,0.0,0.0,0.0,0.0,0.0,0.0,0.1035132769792081,0.0,0.016456263928960442,0.0,0.0
ZNF331,0.08309818020107662,0.0,0.14614664018757048,0.15087174218220384,0.0849440369586051,0.09933260073689767,0.03401238364018913,0.0,0.022686424251032084,0.016393990596215737,0.0,0.0,0.018233549188803794,0.0,0.0,0.0,0.16334452683805903,0.0,0.0,0.0,0.02970136069224574,0.0,0.0,0.08203574957087235,0.0,0.0,0.0,0.06769930529418966,0.057099143341779277,0.0
RPLP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007138014538041261,0.0,0.0,0.04185687216083279,0.14911958742203751,0.052441864075310554,0.07378014154317007,0.04103505093208393,0.022662195794860722,0.0,0.05457964436866685,0.0,0.05673069373462765,0.08605897963713945,0.0,0.07304988190977847,0.04764274029682261,0.0,0.0,0.0,0.0,0.0006196529371547084,0.48209716122256585
RPLP1,0.0,0.0,0.006491876813624569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013917939007140135,0.2516443485696393,0.05708532198222303,0.0,0.03384182785769777,0.0,0.0,0.0,0.0,0.040742801280267034,0.028866195375360684,0.0,0.05543870730010534,0.05069028935525084,0.033708021198128116,0.0,0.0,0.0,0.03254934141493468,0.5347931150351303
RPLP0,0.014303824008826632,0.0,0.005602379495742989,0.021334524340178063,0.0,0.006158563599278883,0.0,0.09986031058447502,0.0,0.0,0.0,0.041655733732538204,0.0,0.005112308775986208,0.0,0.0007729269616987939,0.04082907046182189,0.0,0.013272824489136569,0.007963882929133722,0.07928345509083885,0.0,0.01820803164652871,0.0,0.08340975764828998,0.06142976080540542,0.0,0.0,0.0,0.545303716397244
EVL,0.029578569215176768,0.0,0.2905312908778441,0.06580039415132738,0.0,0.05655065427968687,0.0,0.0,0.0,0.0,0.0,0.044313417571018913,0.0,0.09869821729715056,0.06504665733801729,0.06122982676854584,0.0055254665518468795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12159088895463009,0.00822142016926532,0.0,0.0,0.0,0.10295743771101745
IPPK,0.0,0.0,0.0,0.18022048634119636,0.08508827591139412,0.0,0.1283142352045515,0.02912751765520615,0.13881365631509948,0.01937258154607919,0.0,0.059191880025978146,0.019233299547375588,0.0009806852799504925,0.0,0.0,0.021952382613653454,0.0,0.0037001589199389126,0.0,0.0,0.0,0.0,0.0,0.007604932027724073,0.008249570244431289,0.11212139453280877,0.012417184460928033,0.1496056611648894,0.021930292334881012
TRIO,0.1315229086163211,0.0,0.0,0.15714073589359456,0.1412956215724573,0.011574440156442229,0.0,0.0941874844660612,0.06486218539571124,0.0,0.0,0.021014310421145672,0.0,0.0,0.025796455589555248,0.0,0.0,0.0,0.0,0.0,0.05463772707206544,0.0,0.0,0.0206860990348408,0.02314871468325995,0.04150335360978455,0.0,0.0,0.11061467346858532,0.0056778893149428385
MTMR14,0.0,0.05427913554433631,0.009852368454750928,0.0708703398515876,0.12024207121838205,0.02571422581286857,0.0,0.0,0.0,0.0,0.01514838871336908,0.05845440733013025,0.0,0.0846871015547471,0.05399305604062894,0.0,0.027586215696260005,0.0576249352259515,0.0,0.0,0.06595166840253111,0.00129176786130841,0.08150089472333923,0.0717595232469365,0.0,0.0,0.0029094493746906038,0.0659324304621486,0.0,0.0
UGDH,0.07071707252216342,0.0,0.0,0.0,0.12230629518784172,0.0,0.08045796402746863,0.05887685640976044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01996977843725423,0.017802091400061153,0.0,0.14880142462057888,0.0073544482965791575,0.0034703885930782745,0.0,0.036195913296748296,0.11893990696818793,0.0,0.0,0.16232524019882497,0.05923543082211586
TCP1,0.0,0.0,0.02728530648050332,0.0,0.0,0.02297688518935103,0.2703347410532652,0.11780495583627348,0.05178596958198599,0.0,0.0,0.0,0.021994921571029724,0.0,0.0010416700506669272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057727690777079465,0.005205434640437887,0.0786295434997937,0.0,0.0,0.0,0.11874566959239057,0.09608490482397328
ZNF33B,0.07541490909202607,0.0,0.0017200338836544469,0.0,0.0,0.08022089590847577,0.06993979266470585,0.0,0.08648636918599009,0.018088713202776698,0.0,0.0,0.0,0.1204628202136474,0.0,0.020987748864300684,0.03555674402271563,0.021312664998719016,0.0547938169085674,0.0,0.05945307831682459,0.0,0.0,0.0,0.04241409550991044,0.11295786647384264,0.0,0.0,0.06630312217315737,0.1407142901602951
ZNF33A,0.14537865173600178,0.07675885246699211,0.020185054886775237,0.0,0.0,0.057992701738290825,0.0177832554834487,0.007895835758447203,0.11351944220326558,0.0,0.015368060825468773,0.0,0.0,0.018645392413327973,0.0,0.0,0.0,0.22451776979337787,0.0,0.0,0.03771390559577004,0.017569315829100443,0.0,0.0205401413724851,0.0,0.014468343760154798,0.0,0.0009266596073663973,0.1013503985135009,0.0
MAD2L2,0.0,0.0,0.0,0.0,0.049314298665596445,0.03883313758363428,0.0,0.0031905559401228046,0.0,0.0539421698881282,0.0,0.07976035287396088,0.0,0.06922429686065935,0.03898318269545463,0.0,0.0,0.0,0.08005171264377779,0.0,0.014127051388375682,0.03288294809426107,0.21172247440491207,0.0,0.07021120261678811,0.0,0.046519051307241426,0.07838126905120273,0.0,0.0
